Source;Target;Weight
21;118;0.304
21;23;0.39
198;191;1.35
198;190;1.216
198;188;0.132
198;151;0.453
214;23;1.324
214;98;0.06
214;239;0.12
214;118;0.06
214;111;0.546
214;213;0.5
180;179;1.464
180;222;2.3
180;167;1.344
182;44;0.232
182;52;0.202
115;111;1.54
115;117;0.346
115;63;0.12
51;44;1.349
51;52;0.73
51;2;1.456
52;44;0.988
52;2;0.554
167;174;0.44
167;179;0.678
167;222;1.944
167;191;0.488
117;111;0.45
23;111;0.378
179;222;2.194
188;190;0.78
188;191;0.084
190;191;1.724
296;250;0.264
297;283;1.13
297;282;0.53
70;2;0.276
70;44;0.812
2;44;0.932
268;272;0.598
283;282;1.08
