Source;Target;Weight
82;105;0.1
82;117;0.17
82;118;0.095
82;119;0.16
82;86;0.1
82;121;0.13
82;115;0.215
82;139;0.075
82;111;0.21
82;7;0.05
82;11;0.07
82;143;0.065
82;125;0.09
82;124;0.105
82;108;0.095
82;110;0.085
82;113;0.075
82;144;0.025
82;145;0.055
82;84;0.095
82;126;0.105
82;128;0.105
82;51;0.025
82;154;0.115
82;155;0.03
82;87;0.035
82;165;0.035
82;96;0.055
82;97;0.03
82;109;0.06
82;112;0.025
82;135;0.025
82;136;0.025
55;206;0.408
55;207;1.006
55;211;0.752
55;58;0.734
55;87;0.372
55;208;0.328
55;54;0.334
55;38;0.181
55;57;0.192
55;39;0.158
55;42;0.35
55;49;0.248
55;2;0.254
55;30;0.261
55;209;0.08
55;173;0.02
55;120;0.1
55;12;0.07
55;17;0.075
55;18;0.075
55;3;0.07
55;21;0.065
55;6;0.085
55;22;0.07
55;26;0.05
55;27;0.055
55;28;0.025
55;29;0.065
55;32;0.03
55;33;0.08
55;34;0.055
55;35;0.02
55;36;0.055
55;37;0.02
55;1;0.03
55;4;0.06
55;5;0.07
55;40;0.045
55;41;0.03
55;43;0.02
55;45;0.02
55;46;0.02
55;48;0.06
55;50;0.02
55;51;0.04
55;52;0.025
55;53;0.025
238;97;0.81
238;239;1.26
238;234;0.414
238;246;0.261
238;244;0.794
238;249;0.299
238;233;0.649
238;257;0.322
238;260;0.218
238;252;0.313
238;254;0.232
238;255;0.326
238;245;0.075
238;248;0.055
238;236;0.02
238;241;0.06
238;253;0.07
238;261;0.095
238;251;0.03
238;256;0.045
137;103;0.979
137;138;1.507
137;124;0.52
137;89;1.485
137;133;0.908
137;105;0.855
137;90;0.656
137;221;0.726
137;104;0.582
137;102;0.065
137;175;0.055
137;176;0.06
137;149;0.05
137;150;0.06
137;134;0.11
137;177;0.05
137;178;0.055
137;179;0.06
137;180;0.05
137;95;0.135
137;88;0.05
137;181;0.1
137;161;0.19
137;114;0.22
137;182;0.065
137;130;0.115
137;92;0.11
137;183;0.06
137;162;0.05
137;164;0.075
137;186;0.07
137;188;0.085
137;157;0.085
137;141;0.08
137;158;0.09
137;190;0.06
137;142;0.05
137;191;0.09
137;192;0.07
137;93;0.13
137;91;0.02
137;193;0.05
137;174;0.05
137;49;0.05
137;194;0.06
137;76;0.05
137;116;0.1
137;79;0.1
137;117;0.15
137;118;0.1
137;119;0.11
137;86;0.1
137;81;0.12
137;100;0.12
137;121;0.12
137;115;0.12
137;139;0.13
137;111;0.14
137;7;0.05
137;11;0.05
137;135;0.05
137;136;0.05
137;126;0.05
137;108;0.06
137;109;0.05
137;110;0.05
137;113;0.05
137;80;0.055
137;128;0.06
137;96;0.05
206;207;1.548
206;208;0.644
206;209;0.592
206;211;0.496
206;173;0.03
206;58;0.06
206;87;0.06
206;54;0.06
206;120;0.06
38;54;0.259
38;57;0.217
38;39;2.421
38;58;0.523
38;42;2.751
38;49;0.273
38;2;1.679
38;30;1.336
38;40;1.354
38;41;3.401
38;12;1.191
38;43;1.011
38;1;1.019
38;17;3.968
38;45;1.013
38;46;1.581
38;36;1.78
38;3;1.349
38;48;1.462
38;27;1.128
38;32;1.051
38;4;1.279
38;5;1.421
38;33;1.405
38;34;1.426
38;22;1.031
38;51;0.864
38;18;0.506
38;21;0.448
38;6;0.18
38;26;0.125
38;28;0.06
38;29;0.1
38;35;0.055
38;37;0.055
38;50;0.095
38;52;0.06
38;53;0.06
38;230;0.04
38;168;0.04
158;157;1.975
158;141;1.522
158;188;0.671
158;190;2.674
158;142;1.992
158;149;0.105
158;150;0.115
158;134;0.21
158;115;0.195
158;120;0.045
158;95;0.25
158;154;0.14
158;133;0.155
158;100;0.15
158;92;0.295
158;114;0.275
158;7;0.11
158;116;0.165
158;155;0.05
158;93;0.235
158;161;0.295
158;117;0.165
158;80;0.085
158;81;0.155
158;87;0.055
158;162;0.115
158;164;0.14
158;165;0.055
158;102;0.075
158;175;0.065
158;176;0.07
158;177;0.06
158;178;0.065
158;179;0.07
158;180;0.06
158;89;0.115
158;90;0.085
158;88;0.06
158;103;0.105
158;138;0.08
158;181;0.11
158;182;0.075
158;130;0.075
158;183;0.07
158;186;0.08
158;191;0.1
158;192;0.08
158;91;0.01
158;193;0.06
158;174;0.06
158;49;0.06
158;104;0.06
158;194;0.07
158;76;0.06
158;79;0.06
158;105;0.06
158;118;0.06
158;119;0.11
158;86;0.06
158;121;0.06
158;139;0.065
158;111;0.065
158;11;0.06
199;200;1.759
199;65;1.426
199;74;0.88
199;202;0.065
199;203;0.09
199;63;0.09
199;204;0.145
199;64;0.145
204;202;0.065
204;203;0.045
204;63;0.045
204;65;0.145
204;74;0.045
204;200;0.12
204;64;0.08
193;182;0.475
193;102;0.035
193;175;0.025
193;176;0.03
193;149;0.02
193;150;0.03
193;134;0.03
193;177;0.02
193;178;0.025
193;179;0.03
193;180;0.02
193;95;0.045
193;89;0.075
193;133;0.07
193;90;0.045
193;88;0.02
193;103;0.065
193;138;0.04
193;181;0.07
193;161;0.16
193;114;0.14
193;130;0.035
193;92;0.08
193;183;0.03
193;162;0.02
193;164;0.045
193;186;0.04
193;188;0.055
193;157;0.055
193;141;0.05
193;190;0.03
193;142;0.02
193;191;0.06
193;192;0.04
193;93;0.035
193;91;0.01
193;174;0.02
193;49;0.02
193;104;0.02
193;194;0.03
193;76;0.02
193;116;0.02
193;79;0.02
193;105;0.02
193;117;0.05
193;118;0.02
193;119;0.03
193;86;0.02
193;81;0.03
193;100;0.02
193;121;0.02
193;115;0.02
193;139;0.025
193;111;0.025
193;7;0.02
193;11;0.02
200;65;0.641
200;202;0.065
200;203;0.065
200;63;0.065
200;74;0.065
200;64;0.12
207;208;0.468
207;209;0.642
207;173;0.636
207;87;0.444
207;54;0.786
207;120;0.184
207;211;0.09
207;58;0.08
207;214;0.07
7;11;0.698
7;8;0.08
7;9;0.08
7;116;0.405
7;155;0.255
7;102;0.035
7;175;0.025
7;176;0.03
7;149;0.045
7;150;0.055
7;134;0.095
7;177;0.02
7;178;0.025
7;179;0.03
7;180;0.02
7;95;0.135
7;89;0.075
7;133;0.095
7;90;0.045
7;88;0.02
7;103;0.065
7;138;0.04
7;181;0.07
7;161;0.235
7;114;0.175
7;182;0.035
7;130;0.035
7;92;0.185
7;183;0.03
7;162;0.055
7;164;0.08
7;186;0.04
7;188;0.055
7;157;0.105
7;141;0.05
7;190;0.03
7;142;0.02
7;191;0.06
7;192;0.04
7;93;0.135
7;91;0.01
7;174;0.02
7;49;0.02
7;104;0.02
7;194;0.03
7;76;0.02
7;79;0.02
7;105;0.02
7;117;0.075
7;118;0.02
7;119;0.03
7;86;0.02
7;81;0.06
7;100;0.045
7;121;0.02
7;115;0.07
7;139;0.025
7;111;0.025
7;120;0.025
7;154;0.065
7;80;0.03
7;87;0.035
7;165;0.035
269;52;0.244
269;296;0.336
297;150;0.98
225;223;0.518
225;224;0.768
165;172;1.85
165;149;0.03
165;150;0.03
165;134;0.07
165;115;0.055
165;120;0.03
165;95;0.095
165;154;0.07
165;133;0.03
165;100;0.03
165;92;0.11
165;114;0.04
165;116;0.06
165;155;0.035
165;157;0.055
165;93;0.105
165;161;0.08
165;117;0.03
165;80;0.035
165;81;0.035
165;87;0.04
165;162;0.04
165;164;0.04
61;60;1.28
119;117;0.57
119;125;0.792
119;126;0.798
119;130;0.415
119;100;0.45
119;121;0.31
119;83;0.387
119;144;0.342
119;118;0.354
119;145;0.162
119;85;0.412
119;81;0.428
119;116;0.222
119;79;0.658
119;105;0.582
119;86;0.723
119;88;0.085
119;89;0.25
119;90;0.16
119;92;0.26
119;93;0.215
119;95;0.205
119;96;0.065
119;97;0.045
119;102;0.085
119;103;0.21
119;104;0.135
119;108;0.1
119;109;0.07
119;110;0.09
119;11;0.095
119;111;0.225
119;112;0.04
119;113;0.08
119;114;0.49
119;115;0.23
119;120;0.075
119;124;0.11
119;80;0.165
119;84;0.105
119;128;0.11
119;182;0.075
119;133;0.215
119;175;0.035
119;176;0.04
119;149;0.03
119;150;0.04
119;134;0.115
119;177;0.03
119;178;0.035
119;179;0.04
119;180;0.03
119;138;0.075
119;181;0.08
119;161;0.17
119;183;0.04
119;162;0.03
119;164;0.055
119;186;0.05
119;188;0.065
119;157;0.105
119;141;0.09
119;190;0.04
119;142;0.06
119;191;0.07
119;192;0.05
119;174;0.03
119;49;0.03
119;194;0.04
119;76;0.03
119;139;0.08
119;154;0.055
119;143;0.06
119;51;0.02
119;146;0.025
119;135;0.02
119;136;0.02
117;114;2.198
117;115;1.697
117;95;0.912
117;139;0.5
117;133;0.775
117;111;0.697
117;116;0.436
117;79;0.718
117;105;0.642
117;118;0.32
117;86;0.758
117;182;0.095
117;103;0.25
117;89;0.29
117;130;0.245
117;92;0.39
117;100;0.28
117;121;0.25
117;102;0.085
117;175;0.055
117;176;0.06
117;149;0.07
117;150;0.08
117;134;0.205
117;177;0.05
117;178;0.055
117;179;0.06
117;180;0.05
117;90;0.18
117;88;0.085
117;138;0.115
117;181;0.1
117;161;0.26
117;183;0.06
117;162;0.08
117;164;0.105
117;186;0.07
117;188;0.085
117;157;0.16
117;141;0.08
117;190;0.06
117;142;0.05
117;191;0.09
117;192;0.07
117;93;0.3
117;174;0.05
117;49;0.05
117;104;0.135
117;194;0.06
117;76;0.05
117;81;0.21
117;11;0.095
117;135;0.04
117;136;0.04
117;126;0.09
117;124;0.09
117;108;0.08
117;109;0.07
117;110;0.07
117;113;0.06
117;80;0.18
117;128;0.08
117;96;0.065
117;154;0.105
117;120;0.04
117;155;0.025
117;87;0.03
117;97;0.025
117;112;0.02
117;83;0.035
117;125;0.03
117;84;0.03
208;209;0.176
208;87;0.224
208;173;0.02
208;211;0.05
208;58;0.04
208;54;0.04
208;120;0.04
26;42;0.33
26;2;0.5
26;27;1.127
26;5;1.076
26;34;0.317
26;4;1.26
26;28;0.493
26;29;0.533
26;12;0.616
26;230;0.508
26;168;0.58
26;17;0.105
26;18;0.165
26;3;0.16
26;21;0.095
26;6;0.175
26;22;0.1
26;30;0.105
26;32;0.06
26;33;0.11
26;35;0.05
26;36;0.085
26;37;0.05
26;1;0.06
26;39;0.12
26;40;0.075
26;41;0.1
26;43;0.05
26;45;0.05
26;46;0.05
26;48;0.09
26;49;0.07
26;50;0.09
26;51;0.11
26;52;0.055
26;53;0.055
26;54;0.06
26;57;0.06
26;58;0.06
3;1;1.07
3;2;1.32
3;4;1.17
3;5;1.704
3;6;2.581
3;39;0.624
3;40;0.463
3;41;0.538
3;42;1.3
3;12;1.514
3;43;0.438
3;17;2.207
3;45;0.44
3;46;1.008
3;36;1.503
3;30;1.033
3;48;0.864
3;27;0.555
3;32;0.478
3;33;0.922
3;34;0.853
3;22;1.23
3;52;0.384
3;18;2.431
3;53;0.339
3;21;1.463
3;50;0.69
3;168;0.252
3;49;0.298
3;29;0.227
3;28;0.075
3;35;0.07
3;37;0.07
3;51;0.15
3;54;0.08
3;57;0.08
3;58;0.08
3;230;0.06
3;231;0.04
116;155;0.43
116;114;0.568
116;115;0.507
116;79;0.626
116;105;0.55
116;118;0.168
116;86;0.666
116;80;0.601
116;81;0.565
116;149;0.07
116;150;0.08
116;134;0.185
116;120;0.07
116;95;0.26
116;154;0.135
116;133;0.185
116;100;0.18
116;92;0.27
116;157;0.16
116;93;0.28
116;161;0.26
116;87;0.06
116;162;0.08
116;164;0.105
116;88;0.055
116;89;0.15
116;90;0.13
116;96;0.045
116;97;0.025
116;102;0.055
116;103;0.13
116;104;0.085
116;108;0.06
116;109;0.05
116;110;0.05
116;11;0.065
116;111;0.175
116;112;0.02
116;83;0.035
116;113;0.04
116;121;0.12
116;124;0.07
116;125;0.03
116;126;0.07
116;84;0.03
116;128;0.06
116;130;0.085
116;135;0.02
116;136;0.02
116;138;0.065
116;139;0.07
116;175;0.025
116;176;0.03
116;177;0.02
116;178;0.025
116;179;0.03
116;180;0.02
116;181;0.07
116;182;0.035
116;183;0.03
116;186;0.04
116;188;0.055
116;141;0.05
116;190;0.03
116;142;0.02
116;191;0.06
116;192;0.04
116;174;0.02
116;49;0.02
116;194;0.03
116;76;0.02
173;209;0.404
173;30;0.568
298;273;0.03
298;274;0.03
298;275;0.03
298;299;0.035
298;300;0.035
298;52;0.02
74;64;0.39
74;69;0.26
74;65;0.92
74;66;0.04
74;67;0.04
74;75;0.075
74;8;0.02
74;76;0.04
74;9;0.03
74;202;0.045
74;203;0.05
74;63;0.05
57;54;0.62
57;39;0.368
57;40;0.643
57;58;0.786
57;49;0.504
57;42;0.386
57;2;0.29
57;30;0.297
57;12;0.08
57;17;0.085
57;18;0.085
57;21;0.075
57;6;0.095
57;22;0.08
57;27;0.065
57;28;0.035
57;29;0.075
57;32;0.04
57;33;0.09
57;34;0.065
57;35;0.03
57;36;0.065
57;37;0.03
57;1;0.04
57;4;0.07
57;5;0.08
57;41;0.04
57;43;0.03
57;45;0.03
57;46;0.03
57;48;0.07
57;50;0.03
57;51;0.05
57;52;0.035
57;53;0.035
283;282;0.04
283;275;0.04
283;177;0.03
283;278;0.03
283;52;0.05
283;284;0.07
283;285;0.04
283;286;0.04
283;287;0.04
283;288;0.04
88;89;0.57
88;90;0.683
88;103;0.4
88;124;0.36
88;11;0.425
88;111;0.57
88;83;0.275
88;115;0.499
88;79;0.095
88;92;0.115
88;93;0.105
88;95;0.085
88;96;0.04
88;97;0.04
88;100;0.07
88;81;0.095
88;102;0.07
88;104;0.08
88;105;0.07
88;108;0.045
88;109;0.045
88;110;0.045
88;112;0.035
88;113;0.035
88;114;0.175
88;118;0.055
88;86;0.055
88;120;0.035
88;121;0.095
88;80;0.1
88;125;0.045
88;126;0.065
88;84;0.045
88;128;0.045
88;130;0.08
88;175;0.025
88;176;0.03
88;149;0.02
88;150;0.03
88;134;0.03
88;177;0.02
88;178;0.025
88;179;0.03
88;180;0.02
88;133;0.07
88;138;0.04
88;181;0.07
88;161;0.16
88;182;0.035
88;183;0.03
88;162;0.02
88;164;0.045
88;186;0.04
88;188;0.055
88;157;0.055
88;141;0.05
88;190;0.03
88;142;0.02
88;191;0.06
88;192;0.04
88;174;0.02
88;49;0.02
88;194;0.03
88;76;0.02
88;139;0.025
301;134;0.266
301;95;0.128
252;251;0.241
252;253;0.358
252;254;1.073
252;255;0.845
252;256;0.889
252;257;0.811
252;260;0.685
252;261;0.375
302;303;0.306
302;304;0.957
302;175;0.783
304;305;0.912
304;303;0.986
304;306;0.544
304;178;1.192
304;175;1.752
299;275;0.625
299;273;0.045
299;274;0.045
299;300;0.05
299;52;0.035
108;110;2
108;11;0.851
108;109;2.36
108;111;1.446
108;112;0.176
108;83;0.923
108;113;1.352
108;114;0.188
108;115;0.251
108;130;1.228
108;120;0.497
108;104;1.157
108;100;0.735
108;81;0.625
108;121;1.336
108;89;0.115
108;90;0.105
108;79;0.1
108;92;0.03
108;93;0.13
108;95;0.095
108;96;0.065
108;97;0.035
108;102;0.03
108;103;0.075
108;105;0.09
108;118;0.08
108;86;0.085
108;124;0.11
108;80;0.13
108;125;0.09
108;126;0.11
108;84;0.095
108;128;0.11
108;141;0.03
108;142;0.03
108;143;0.06
108;85;0.09
108;133;0.095
108;144;0.02
108;145;0.05
108;51;0.02
108;146;0.025
108;134;0.03
108;135;0.03
108;136;0.03
108;138;0.035
108;139;0.055
234;233;1.173
234;236;0.324
234;97;0.266
234;239;1.22
234;241;1.056
234;244;0.61
234;245;0.593
234;246;0.407
234;248;0.075
234;249;0.055
83;110;0.961
83;111;1.232
83;130;0.293
83;113;0.669
83;109;0.659
83;11;0.854
83;112;0.173
83;114;0.155
83;115;0.552
83;120;0.42
83;146;0.624
83;85;1.374
83;81;1.763
83;84;1.05
83;86;0.62
83;144;0.542
83;118;0.369
83;145;0.688
83;95;0.406
83;141;0.446
83;142;0.532
83;93;0.418
83;143;0.424
83;103;0.26
83;124;0.355
83;90;0.263
83;8;0.02
83;73;0.02
83;66;0.02
83;125;0.145
83;100;0.12
83;104;0.13
83;89;0.115
83;133;0.07
83;126;0.135
83;128;0.125
83;51;0.07
83;79;0.075
83;92;0.035
83;96;0.04
83;97;0.04
83;102;0.035
83;105;0.05
83;121;0.075
83;80;0.1
307;35;0.764
307;168;0.63
307;308;0.298
307;309;0.055
307;231;0.055
307;292;0.065
95;154;3.728
95;261;0.237
95;134;0.546
95;141;0.315
95;142;0.371
95;93;2.879
95;143;0.218
95;84;0.354
95;145;0.22
95;81;0.627
95;139;0.637
95;133;0.907
95;111;0.859
95;115;1.089
95;92;0.7
95;161;0.66
95;102;0.085
95;175;0.05
95;176;0.055
95;149;0.13
95;150;0.14
95;177;0.045
95;178;0.05
95;179;0.055
95;180;0.045
95;89;0.21
95;90;0.17
95;103;0.16
95;138;0.1
95;181;0.095
95;114;0.37
95;182;0.06
95;130;0.145
95;183;0.055
95;162;0.14
95;164;0.165
95;186;0.065
95;188;0.08
95;157;0.245
95;190;0.055
95;191;0.085
95;192;0.065
95;174;0.045
95;49;0.045
95;104;0.145
95;194;0.055
95;76;0.045
95;79;0.14
95;105;0.13
95;118;0.12
95;86;0.125
95;100;0.3
95;121;0.16
95;11;0.095
95;120;0.145
95;155;0.09
95;80;0.265
95;87;0.095
95;125;0.085
95;85;0.09
95;124;0.105
95;110;0.085
95;113;0.075
95;144;0.02
95;126;0.105
95;128;0.105
95;51;0.02
95;146;0.025
95;135;0.03
95;136;0.03
95;109;0.065
95;96;0.06
95;97;0.03
95;112;0.025
249;246;1.044
249;239;0.657
249;244;0.397
249;245;0.738
249;233;0.672
249;248;1.984
249;241;0.065
249;97;0.045
136;134;0.172
136;135;0.208
136;114;0.164
136;100;0.192
136;115;0.3
136;89;0.045
136;133;0.065
136;90;0.05
136;126;0.02
136;91;0.01
136;93;0.035
136;104;0.02
136;138;0.025
136;124;0.025
136;105;0.035
136;109;0.02
136;110;0.02
136;111;0.055
136;130;0.02
136;113;0.02
136;79;0.02
136;118;0.02
136;86;0.02
136;121;0.04
136;139;0.045
136;80;0.025
136;81;0.03
136;128;0.03
136;96;0.02
39;41;3.126
39;54;0.536
39;58;0.702
39;42;1.288
39;49;0.42
39;2;0.936
39;30;0.593
39;40;0.849
39;12;0.466
39;43;0.286
39;1;0.294
39;17;1.083
39;45;0.288
39;46;0.856
39;36;1.055
39;48;0.296
39;27;0.403
39;32;0.326
39;4;0.554
39;5;0.384
39;33;0.68
39;34;0.701
39;22;0.306
39;51;0.342
39;18;0.165
39;21;0.095
39;6;0.175
39;28;0.055
39;29;0.095
39;35;0.05
39;37;0.05
39;50;0.09
39;52;0.055
39;53;0.055
39;230;0.04
39;168;0.04
162;164;0.405
162;102;0.035
162;175;0.025
162;176;0.03
162;149;0.05
162;150;0.06
162;134;0.1
162;177;0.02
162;178;0.025
162;179;0.03
162;180;0.02
162;89;0.075
162;133;0.1
162;90;0.045
162;103;0.065
162;138;0.04
162;181;0.07
162;161;0.24
162;114;0.18
162;182;0.035
162;130;0.035
162;92;0.19
162;183;0.03
162;186;0.04
162;188;0.055
162;157;0.11
162;141;0.05
162;190;0.03
162;142;0.02
162;191;0.06
162;192;0.04
162;93;0.14
162;91;0.01
162;174;0.02
162;49;0.02
162;104;0.02
162;194;0.03
162;76;0.02
162;79;0.02
162;105;0.02
162;118;0.02
162;86;0.02
162;81;0.065
162;100;0.05
162;121;0.02
162;115;0.075
162;139;0.025
162;111;0.025
162;11;0.02
162;120;0.03
162;154;0.07
162;155;0.035
162;80;0.035
162;87;0.04
217;216;0.03
217;52;0.04
217;203;0.03
217;219;0.04
217;213;0.04
21;49;0.307
21;50;0.199
21;17;0.782
21;36;0.41
21;30;0.58
21;48;0.82
21;33;0.229
21;29;0.236
21;40;0.252
21;18;1.768
21;51;0.454
21;5;0.311
21;52;1.037
21;12;1.393
21;53;0.664
21;6;1.866
21;22;1.689
21;231;0.472
21;250;0.232
21;27;0.1
21;28;0.07
21;32;0.075
21;34;0.1
21;35;0.065
21;37;0.065
21;1;0.075
21;2;0.095
21;4;0.105
21;41;0.075
21;42;0.095
21;43;0.065
21;45;0.065
21;46;0.065
21;54;0.075
21;58;0.075
292;231;1.396
292;291;0.368
292;181;0.192
292;35;0.889
292;309;0.486
292;168;0.055
292;308;0.055
292;290;0.03
292;183;0.04
292;310;0.085
292;114;0.04
144;118;0.344
144;145;0.372
144;85;0.622
144;81;0.463
144;141;0.03
144;142;0.03
144;143;0.06
144;125;0.05
144;100;0.02
144;104;0.02
144;124;0.02
144;89;0.02
144;133;0.02
144;110;0.02
144;111;0.02
144;130;0.02
144;113;0.02
144;93;0.02
144;84;0.055
144;126;0.02
144;86;0.025
144;128;0.03
144;120;0.035
144;51;0.02
144;146;0.025
1;2;1.266
1;4;1.06
1;5;0.69
1;6;0.719
1;40;0.193
1;41;0.208
1;42;0.8
1;12;0.308
1;43;0.168
1;17;0.671
1;45;0.17
1;46;0.738
1;36;0.937
1;30;0.317
1;48;0.178
1;27;0.285
1;32;0.208
1;33;0.562
1;34;0.583
1;22;0.188
1;18;0.085
1;28;0.035
1;29;0.075
1;35;0.03
1;37;0.03
1;49;0.05
1;50;0.03
1;51;0.05
1;52;0.035
1;53;0.035
1;54;0.04
1;58;0.04
263;70;0.641
263;71;0.547
263;72;0.538
263;265;0.04
263;266;0.04
263;216;0.025
104;124;0.563
104;89;1.841
104;133;1.299
104;79;1.341
104;121;1.677
104;281;0.304
104;114;0.509
104;120;0.532
104;109;1.003
104;100;0.968
104;81;0.688
104;103;0.563
104;141;0.08
104;142;0.05
104;143;0.06
104;125;0.105
104;85;0.09
104;110;0.095
104;111;0.22
104;130;0.13
104;113;0.085
104;118;0.105
104;145;0.05
104;93;0.17
104;84;0.11
104;126;0.115
104;86;0.11
104;128;0.115
104;51;0.02
104;146;0.025
104;90;0.155
104;134;0.05
104;135;0.02
104;115;0.12
104;138;0.065
104;105;0.115
104;139;0.07
104;80;0.135
104;96;0.07
104;102;0.08
104;175;0.025
104;176;0.03
104;149;0.02
104;150;0.03
104;177;0.02
104;178;0.025
104;179;0.03
104;180;0.02
104;181;0.07
104;161;0.16
104;182;0.035
104;92;0.125
104;183;0.03
104;164;0.045
104;186;0.04
104;188;0.055
104;157;0.055
104;190;0.03
104;191;0.06
104;192;0.04
104;174;0.02
104;49;0.02
104;194;0.03
104;76;0.02
104;11;0.09
104;97;0.05
104;112;0.045
48;49;0.604
48;50;0.496
48;17;1.013
48;36;2.298
48;30;2.083
48;33;2.827
48;29;2.567
48;51;2.33
48;4;1.533
48;5;1.615
48;6;0.875
48;34;1.332
48;40;0.45
48;41;0.21
48;42;0.774
48;12;0.31
48;43;0.17
48;45;0.172
48;46;0.74
48;2;0.644
48;27;0.287
48;32;0.21
48;22;0.19
48;18;0.388
48;28;0.065
48;35;0.06
48;37;0.06
48;52;0.065
48;53;0.065
48;54;0.07
48;58;0.07
288;286;0.64
288;287;0.84
288;282;0.04
288;275;0.04
288;177;0.03
288;278;0.03
288;52;0.05
288;284;0.07
288;285;0.04
161;92;5.202
161;93;2.298
161;154;0.454
161;114;1.396
161;181;4.136
161;81;1.575
161;149;0.23
161;150;0.24
161;134;0.28
161;115;0.315
161;120;0.07
161;133;0.34
161;100;0.23
161;155;0.075
161;157;0.29
161;80;0.075
161;87;0.08
161;164;0.265
161;102;0.175
161;175;0.165
161;176;0.17
161;177;0.16
161;178;0.165
161;179;0.17
161;180;0.16
161;89;0.215
161;90;0.185
161;103;0.205
161;138;0.18
161;182;0.175
161;130;0.255
161;183;0.17
161;186;0.18
161;188;0.195
161;141;0.19
161;190;0.17
161;142;0.16
161;191;0.26
161;192;0.18
161;91;0.01
161;174;0.16
161;49;0.16
161;194;0.17
161;76;0.16
161;79;0.16
161;105;0.16
161;118;0.16
161;86;0.16
161;121;0.16
161;139;0.165
161;111;0.165
161;11;0.16
161;289;0.06
139;133;0.545
139;111;0.962
139;115;0.602
139;90;0.458
139;89;0.15
139;134;0.08
139;135;0.045
139;114;0.19
139;100;0.09
139;126;0.045
139;91;0.02
139;93;0.1
139;138;0.095
139;124;0.05
139;105;0.085
139;109;0.045
139;110;0.045
139;130;0.085
139;113;0.045
139;79;0.07
139;118;0.07
139;86;0.07
139;121;0.09
139;80;0.05
139;81;0.09
139;128;0.055
139;96;0.045
139;102;0.04
139;175;0.03
139;176;0.035
139;149;0.025
139;150;0.035
139;177;0.025
139;178;0.03
139;179;0.035
139;180;0.025
139;103;0.07
139;181;0.075
139;182;0.04
139;92;0.085
139;183;0.035
139;164;0.05
139;186;0.045
139;188;0.06
139;157;0.06
139;141;0.055
139;190;0.035
139;142;0.025
139;191;0.065
139;192;0.045
139;174;0.025
139;49;0.025
139;194;0.035
139;76;0.025
139;11;0.025
89;133;3.49
89;90;1.79
89;124;1.533
89;103;1.193
89;105;0.759
89;182;0.285
89;130;0.911
89;194;0.365
89;134;0.13
89;135;0.045
89;114;0.52
89;100;0.255
89;115;0.235
89;126;0.125
89;93;0.235
89;138;0.145
89;109;0.085
89;110;0.105
89;111;0.285
89;113;0.095
89;79;0.19
89;118;0.2
89;86;0.175
89;121;0.26
89;80;0.145
89;81;0.285
89;128;0.125
89;96;0.08
89;102;0.12
89;175;0.08
89;176;0.085
89;149;0.075
89;150;0.085
89;177;0.075
89;178;0.08
89;179;0.085
89;180;0.075
89;181;0.125
89;92;0.255
89;183;0.085
89;164;0.1
89;186;0.095
89;188;0.11
89;157;0.11
89;141;0.135
89;190;0.085
89;142;0.105
89;191;0.115
89;192;0.095
89;174;0.075
89;49;0.075
89;76;0.075
89;11;0.13
89;97;0.035
89;112;0.03
89;120;0.065
89;125;0.09
89;84;0.095
89;143;0.06
89;85;0.09
89;145;0.05
89;51;0.02
89;146;0.025
257;254;1.208
257;256;0.818
257;260;1.366
257;261;2.369
257;253;0.461
257;255;1.036
257;251;0.19
242;236;1.372
242;240;1.264
242;97;0.03
242;233;0.03
242;241;0.03
76;102;0.035
76;175;0.025
76;176;0.03
76;149;0.02
76;150;0.03
76;134;0.03
76;177;0.02
76;178;0.025
76;179;0.03
76;180;0.02
76;133;0.07
76;90;0.045
76;103;0.065
76;138;0.04
76;181;0.07
76;114;0.14
76;182;0.035
76;130;0.035
76;92;0.08
76;183;0.03
76;164;0.045
76;186;0.04
76;188;0.055
76;157;0.055
76;141;0.05
76;190;0.03
76;142;0.02
76;191;0.06
76;192;0.04
76;93;0.035
76;91;0.01
76;174;0.02
76;49;0.02
76;194;0.03
76;79;0.02
76;105;0.02
76;118;0.02
76;86;0.02
76;81;0.03
76;100;0.02
76;121;0.02
76;115;0.02
76;111;0.025
76;11;0.02
76;9;0.05
76;64;0.055
76;69;0.04
76;66;0.04
76;67;0.04
76;75;0.075
76;65;0.04
76;8;0.02
12;18;1.747
12;30;0.977
12;27;0.587
12;32;0.92
12;6;1.637
12;33;1.248
12;34;0.805
12;22;1.604
12;35;0.184
12;17;1.667
12;36;1.509
12;37;0.166
12;40;0.325
12;41;0.38
12;42;1.024
12;43;0.3
12;45;0.302
12;46;0.87
12;2;0.774
12;4;0.568
12;5;0.65
12;52;0.348
12;53;0.303
12;230;0.256
12;168;0.328
12;28;0.075
12;29;0.115
12;49;0.09
12;50;0.11
12;51;0.13
12;54;0.08
12;58;0.08
138;133;0.422
138;194;0.396
138;103;0.529
138;221;0.718
138;105;0.366
138;90;0.12
138;134;0.075
138;135;0.025
138;114;0.185
138;100;0.085
138;115;0.085
138;126;0.025
138;91;0.02
138;93;0.095
138;124;0.03
138;109;0.025
138;110;0.025
138;111;0.105
138;130;0.08
138;113;0.025
138;79;0.065
138;118;0.065
138;86;0.065
138;121;0.085
138;80;0.03
138;81;0.085
138;128;0.035
138;96;0.025
138;102;0.055
138;175;0.045
138;176;0.05
138;149;0.04
138;150;0.05
